heartRate_cozie,light_cozie,noise_cozie,thermal_cozie,user_id,humidity_sensing,light_sensing,noise_sensing,temperature_sensing,temperature_mbient,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos
63.0,10.0,10.0,9.0,cresh06,52.5734,67.0,45.0,24.4765,28.125,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434
83.0,9.0,10.0,10.0,cresh07,85.6987,145.0,66.0,27.9996,30.875,-0.26303121445797456,-0.964787323828813,0.9749279121818236,-0.22252093395631434
76.0,10.0,11.0,10.0,cresh10,62.1573,1294.0,55.0,27.6203,29.0,-0.2881962681340892,-0.9575713608048144,0.9749279121818236,-0.22252093395631434
61.0,10.0,10.0,9.0,cresh06,53.1282,70.0,44.0,24.4618,28.0,-0.32143946530316153,-0.9469301294951057,0.9749279121818236,-0.22252093395631434
87.0,9.0,10.0,10.0,cresh01,73.2948,99.0,64.0,28.2054,28.375,-0.32143946530316153,-0.9469301294951057,0.9749279121818236,-0.22252093395631434
77.0,11.0,10.0,10.0,cresh03,61.7404,393.0,53.0,27.2342,28.75,-0.32969064526278713,-0.9440890203927843,0.9749279121818236,-0.22252093395631434
77.0,10.0,10.0,10.0,cresh01,71.7831,98.0,68.0,28.1606,28.5,-0.34202014332566866,-0.9396926207859084,0.9749279121818236,-0.22252093395631434
101.0,10.0,11.0,10.0,cresh15,61.8742,362.0,50.0,27.2342,28.5,-0.35836794954530043,-0.9335804264972016,0.9749279121818236,-0.22252093395631434
78.0,10.0,10.0,11.0,cresh02,61.8913,351.0,49.0,27.2489,29.375,-0.36650122672429736,-0.9304175679820245,0.9749279121818236,-0.22252093395631434
70.0,11.0,10.0,9.0,cresh03,61.8633,336.0,47.0,27.2489,28.5,-0.374606593415912,-0.9271838545667874,0.9749279121818236,-0.22252093395631434
61.0,9.0,10.0,10.0,cresh01,72.0376,90.0,70.0,28.0573,28.625,-0.38671096163682067,-0.9222009716704518,0.9749279121818236,-0.22252093395631434
91.0,10.0,10.0,10.0,cresh07,68.282,53.0,47.0,25.9864,30.75,-0.3987490689252463,-0.917060074385124,0.9749279121818236,-0.22252093395631434
72.0,10.0,10.0,11.0,cresh05,61.8049,326.0,48.0,27.3215,31.25,-0.410718852613477,-0.9117620435770887,0.9749279121818236,-0.22252093395631434
84.0,10.0,11.0,10.0,cresh15,61.8669,313.0,50.0,27.3668,28.25,-0.4305110968082953,-0.9025852843498605,0.9749279121818236,-0.22252093395631434
56.0,10.0,11.0,10.0,cresh01,61.7939,296.0,53.0,27.4121,28.25,-0.4500984410374351,-0.8929789434111369,0.9749279121818236,-0.22252093395631434
98.0,10.0,11.0,11.0,cresh02,61.8183,354.0,55.0,27.3521,28.875,-0.47331966718484325,-0.8808907382053857,0.9749279121818236,-0.22252093395631434
73.0,10.0,11.0,10.0,cresh15,61.7112,400.0,51.0,27.4121,28.5,-0.4962165036752082,-0.8681988144891423,0.9749279121818236,-0.22252093395631434
105.0,10.0,11.0,10.0,cresh14,59.8474,86.0,46.0,26.5287,29.125,-0.5075383629607042,-0.8616291604415257,0.9749279121818236,-0.22252093395631434
63.0,10.0,10.0,10.0,cresh01,61.8183,387.0,49.0,27.3805,28.125,-0.5112930860770519,-0.8594064115014528,0.9749279121818236,-0.22252093395631434
90.0,10.0,10.0,10.0,cresh03,52.0308,238.0,43.0,25.0525,27.625,-0.5409744713679938,-0.8410390129643925,0.9749279121818236,-0.22252093395631434
66.0,10.0,10.0,11.0,cresh05,61.5007,451.0,51.0,27.4563,30.75,-0.5591929034707467,-0.8290375725550418,0.9749279121818236,-0.22252093395631434
67.0,10.0,11.0,10.0,cresh01,61.5214,457.0,51.0,27.4258,28.125,-0.5664062369248329,-0.8241261886220156,0.9749279121818236,-0.22252093395631434
102.0,11.0,10.0,10.0,cresh03,61.5007,499.0,52.0,27.3942,28.5,-0.587785252292473,-0.8090169943749475,0.9749279121818236,-0.22252093395631434
60.0,10.0,10.0,10.0,cresh01,61.345,502.0,54.0,27.4984,28.25,-0.6225146366376194,-0.782608156852414,0.9749279121818236,-0.22252093395631434
109.0,10.0,10.0,11.0,cresh14,59.6661,94.0,48.0,26.6361,28.375,-0.6225146366376194,-0.782608156852414,0.9749279121818236,-0.22252093395631434
76.0,10.0,11.0,10.0,cresh15,61.1504,496.0,54.0,27.5437,28.75,-0.6259234721840591,-0.7798844830928818,0.9749279121818236,-0.22252093395631434
91.0,11.0,10.0,10.0,cresh03,61.2647,500.0,51.0,27.5437,28.75,-0.636078220277764,-0.77162458338772,0.9749279121818236,-0.22252093395631434
55.0,10.0,11.0,10.0,cresh01,61.0652,553.0,48.0,27.5743,28.25,-0.6723668074346679,-0.7402181274868322,0.9749279121818236,-0.22252093395631434
71.0,10.0,11.0,11.0,cresh15,61.0141,543.0,46.0,27.5437,29.0,-0.6788007455329418,-0.7343225094356856,0.9749279121818236,-0.22252093395631434
72.0,11.0,10.0,10.0,cresh03,61.0141,543.0,46.0,27.5437,29.0,-0.6788007455329418,-0.7343225094356856,0.9749279121818236,-0.22252093395631434
60.0,10.0,10.0,10.0,cresh01,60.7769,492.0,47.0,27.6332,28.375,-0.7193398003386512,-0.6946583704589973,0.9749279121818236,-0.22252093395631434
68.0,10.0,11.0,10.0,cresh15,60.643,456.0,48.0,27.7206,29.25,-0.740218127486832,-0.6723668074346681,0.9749279121818236,-0.22252093395631434
79.0,11.0,10.0,10.0,cresh03,60.7586,432.0,48.0,27.648000000000003,28.75,-0.7460573750616994,-0.6658816660008344,0.9749279121818236,-0.22252093395631434
65.0,10.0,10.0,10.0,cresh01,60.7027,384.0,48.0,27.6764,28.375,-0.7660444431189779,-0.6427876096865396,0.9749279121818236,-0.22252093395631434
70.0,11.0,10.0,9.0,cresh03,60.5299,413.0,47.0,27.7206,29.0,-0.788010753606722,-0.6156614753256582,0.9749279121818236,-0.22252093395631434
57.0,10.0,10.0,10.0,cresh01,60.5323,530.0,51.0,27.7069,28.75,-0.8064446042674827,-0.5913096483635824,0.9749279121818236,-0.22252093395631434
97.0,9.0,11.0,11.0,cresh02,60.4654,558.0,49.0,27.7659,30.125,-0.8090169943749473,-0.5877852522924732,0.9749279121818236,-0.22252093395631434
95.0,10.0,10.0,11.0,cresh02,60.3705,563.0,50.0,27.8112,30.125,-0.8090169943749473,-0.5877852522924732,0.9749279121818236,-0.22252093395631434
63.0,10.0,10.0,10.0,cresh01,60.379,531.0,50.0,27.7522,28.75,-0.8433914458128855,-0.5372996083468242,0.9749279121818236,-0.22252093395631434
62.0,10.0,10.0,9.0,cresh01,59.9253,561.0,46.0,27.8554,28.75,-0.8767267557075077,-0.4809887689193877,0.9749279121818236,-0.22252093395631434
73.0,9.0,11.0,11.0,cresh02,59.8389,573.0,49.0,27.8385,29.75,-0.8808907382053857,-0.4733196671848431,0.9749279121818236,-0.22252093395631434
85.0,11.0,10.0,9.0,cresh01,59.3997,542.0,45.0,27.9765,29.0,-0.9063077870366502,-0.4226182617406991,0.9749279121818236,-0.22252093395631434
64.0,10.0,10.0,11.0,cresh12,59.6187,618.0,46.0,27.886999999999997,29.5,-0.9320078692827984,-0.3624380382837018,0.9749279121818236,-0.22252093395631434
66.0,10.0,10.0,10.0,cresh01,59.5943,867.0,48.0,27.9007,28.75,-0.9320078692827984,-0.3624380382837018,0.9749279121818236,-0.22252093395631434
65.0,10.0,10.0,11.0,cresh15,59.4666,1016.0,47.0,27.9323,29.0,-0.9510565162951535,-0.30901699437494756,0.9749279121818236,-0.22252093395631434
63.0,11.0,10.0,9.0,cresh01,59.463,894.0,46.0,27.9007,28.625,-0.9550199444571866,-0.29654157497557104,0.9749279121818236,-0.22252093395631434
63.0,10.0,10.0,10.0,cresh15,59.244,669.0,49.0,27.9765,29.25,-0.9702957262759965,-0.2419218955996678,0.9749279121818236,-0.22252093395631434
95.0,9.0,10.0,11.0,cresh13,52.3897,63.0,44.0,24.566,28.375,-0.9702957262759965,-0.2419218955996678,0.9749279121818236,-0.22252093395631434
53.0,10.0,10.0,9.0,cresh01,59.0615,635.0,46.0,28.0218,28.5,-0.9723699203976767,-0.23344536385590517,0.9749279121818236,-0.22252093395631434
63.0,10.0,10.0,11.0,cresh15,59.1223,601.0,48.0,27.9765,30.0,-0.9840406976462909,-0.17794354547384147,0.9749279121818236,-0.22252093395631434
64.0,10.0,10.0,10.0,cresh15,58.3023,553.0,49.0,28.3166,29.375,-0.9940563382223195,-0.10886687485196507,0.9749279121818236,-0.22252093395631434
63.0,10.0,10.0,10.0,cresh12,58.1576,509.0,52.0,28.345,30.125,-0.9972501850994857,-0.07410849019539924,0.9749279121818236,-0.22252093395631434
91.0,10.0,10.0,10.0,cresh04,57.0711,159.0,43.0,22.7076,28.5,-0.9986295347545738,-0.052335956242944306,0.9749279121818236,-0.22252093395631434
66.0,10.0,10.0,10.0,cresh15,58.3194,456.0,49.0,28.2408,29.125,-0.9993908270190958,-0.034899496702500754,0.9749279121818236,-0.22252093395631434
73.0,10.0,10.0,10.0,cresh12,58.0481,430.0,48.0,28.3903,29.75,-0.9998476951563913,-0.017452406437283498,0.9749279121818236,-0.22252093395631434
92.0,10.0,10.0,10.0,cresh04,57.879,419.0,51.0,28.4492,29.125,-0.9999904807207345,-0.0043633092847464834,0.9749279121818236,-0.22252093395631434
91.0,10.0,10.0,10.0,cresh14,75.7835,147.0,66.0,29.2137,29.375,-0.9992290362407229,0.03925981575906865,0.9749279121818236,-0.22252093395631434
61.0,10.0,10.0,10.0,cresh12,57.9848,226.0,51.0,28.3755,29.5,-0.9978589232386035,0.06540312923014326,0.9749279121818236,-0.22252093395631434
79.0,10.0,10.0,10.0,cresh04,58.0627,210.0,49.0,28.3166,28.5,-0.9953961983671789,0.09584575252022405,0.9749279121818236,-0.22252093395631434
84.0,10.0,11.0,10.0,cresh14,81.9904,41.0,51.0,25.6146,29.25,-0.992546151641322,0.12186934340514768,0.9749279121818236,-0.22252093395631434
65.0,10.0,10.0,10.0,cresh15,58.2379,183.0,49.0,28.0944,28.875,-0.9824503977255098,0.18652403600873432,0.9749279121818236,-0.22252093395631434
80.0,10.0,10.0,10.0,cresh14,82.2366,41.0,48.0,25.6459,29.125,-0.9799247046208297,0.19936793441719694,0.9749279121818236,-0.22252093395631434
85.0,10.0,10.0,10.0,cresh15,58.531000000000006,176.0,49.0,27.9459,28.375,-0.9670459389139432,0.2546019482055274,0.9749279121818236,-0.22252093395631434
75.0,10.0,10.0,11.0,cresh12,76.8979,99.0,72.0,28.0418,30.375,-0.9063077870366498,0.4226182617406996,0.9749279121818236,-0.22252093395631434
84.0,9.0,10.0,10.0,cresh13,60.025,60.0,54.0,26.6498,27.625,-0.8526401643540922,0.522498564715949,0.9749279121818236,-0.22252093395631434
67.0,10.0,10.0,10.0,cresh05,62.4752,159.0,46.0,26.8014,30.0,0.507538362960704,-0.8616291604415258,0.43388373911755823,-0.900968867902419
103.0,10.0,10.0,10.0,cresh04,62.2453,169.0,50.0,26.8604,28.75,0.4694715627858907,-0.882947592858927,0.43388373911755823,-0.900968867902419
96.0,10.0,10.0,10.0,cresh05,62.474,191.0,50.0,26.8298,30.375,0.3420201433256689,-0.9396926207859083,0.43388373911755823,-0.900968867902419
90.0,10.0,10.0,10.0,cresh04,62.3475,134.0,48.0,26.9193,28.75,0.25038000405444133,-0.9681476403781077,0.43388373911755823,-0.900968867902419
122.0,10.0,10.0,10.0,cresh14,60.9107,47.0,47.0,26.4413,28.5,0.16504760586067765,-0.9862856015372314,0.43388373911755823,-0.900968867902419
79.0,10.0,10.0,10.0,cresh04,62.2526,142.0,47.0,26.9646,28.125,0.11320321376790689,-0.9935718556765875,0.43388373911755823,-0.900968867902419
90.0,10.0,10.0,10.0,cresh05,62.1419,156.0,50.0,26.993000000000002,30.25,0.09584575252022391,-0.9953961983671789,0.43388373911755823,-0.900968867902419
90.0,10.0,10.0,10.0,cresh05,62.1419,156.0,50.0,26.993000000000002,30.25,0.09584575252022391,-0.9953961983671789,0.43388373911755823,-0.900968867902419
65.0,10.0,10.0,10.0,cresh05,61.9667,162.0,49.0,27.0962,30.125,-0.004363309284746621,-0.9999904807207345,0.43388373911755823,-0.900968867902419
83.0,10.0,10.0,10.0,cresh04,61.8852,173.0,52.0,27.1415,27.625,-0.08715574274765794,-0.9961946980917455,0.43388373911755823,-0.900968867902419
82.0,9.0,10.0,10.0,cresh13,60.3182,47.0,47.0,26.6803,29.0,-0.16504760586067743,-0.9862856015372314,0.43388373911755823,-0.900968867902419
108.0,10.0,10.0,10.0,cresh05,61.9837,265.0,53.0,27.3942,30.125,-0.410718852613477,-0.9117620435770887,0.43388373911755823,-0.900968867902419
100.0,11.0,10.0,10.0,cresh03,62.1577,258.0,47.0,27.4121,28.5,-0.43837114678907746,-0.8987940462991669,0.43388373911755823,-0.900968867902419
87.0,10.0,10.0,10.0,cresh03,61.9059,317.0,46.0,27.4848,28.625,-0.47331966718484325,-0.8808907382053857,0.43388373911755823,-0.900968867902419
93.0,10.0,10.0,10.0,cresh03,61.8402,325.0,47.0,27.4711,28.5,-0.47715876025960846,-0.8788171126619654,0.43388373911755823,-0.900968867902419
67.0,10.0,10.0,10.0,cresh05,61.8353,275.0,48.0,27.4563,29.875,-0.49242356010346694,-0.8703556959398997,0.43388373911755823,-0.900968867902419
70.0,10.0,10.0,10.0,cresh06,52.5515,64.0,44.0,25.0409,27.0,-0.5037739770455262,-0.8638355052043958,0.43388373911755823,-0.900968867902419
94.0,10.0,11.0,10.0,cresh03,61.3985,270.0,51.0,27.5574,28.375,-0.5262139236518696,-0.8503522249955628,0.43388373911755823,-0.900968867902419
68.0,10.0,10.0,10.0,cresh06,52.5552,63.0,44.0,25.0409,28.125,-0.5591929034707467,-0.8290375725550418,0.43388373911755823,-0.900968867902419
66.0,10.0,10.0,10.0,cresh06,52.4323,65.0,44.0,24.8334,29.0,-0.6122172800344491,-0.7906895737438435,0.43388373911755823,-0.900968867902419
90.0,11.0,10.0,10.0,cresh03,61.4375,404.0,48.0,27.6932,28.75,-0.646123979642964,-0.7632324697825288,0.43388373911755823,-0.900968867902419
62.0,10.0,10.0,10.0,cresh06,53.1172,66.0,45.0,24.4933,28.5,-0.6626200482157376,-0.7489557207890021,0.43388373911755823,-0.900968867902419
105.0,10.0,10.0,11.0,cresh14,59.5238,46.0,49.0,26.9593,28.375,-0.69779045984168,-0.7163019434246545,0.43388373911755823,-0.900968867902419
65.0,10.0,10.0,9.0,cresh06,53.6683,65.0,45.0,24.5207,28.375,-0.7547095802227719,-0.6560590289905074,0.43388373911755823,-0.900968867902419
65.0,10.0,10.0,10.0,cresh05,60.7087,412.0,51.0,28.0218,29.75,-0.7853169308807446,-0.6190939493098343,0.43388373911755823,-0.900968867902419
62.0,10.0,10.0,9.0,cresh06,53.7134,62.0,48.0,24.506999999999998,28.125,-0.7960020025346222,-0.6052939880428941,0.43388373911755823,-0.900968867902419
80.0,10.0,10.0,10.0,cresh05,60.9825,489.0,56.0,27.9596,29.75,-0.8141155183563193,-0.5807029557109397,0.43388373911755823,-0.900968867902419
64.0,10.0,10.0,10.0,cresh06,53.4348,62.0,45.0,25.0862,28.0,-0.8338858220671681,-0.5519369853120584,0.43388373911755823,-0.900968867902419
74.0,9.0,11.0,11.0,cresh02,53.251000000000005,65.0,44.0,24.8187,24.875,-0.8594064115014528,-0.5112930860770518,0.43388373911755823,-0.900968867902419
66.0,10.0,10.0,10.0,cresh06,53.3958,62.0,44.0,24.7324,28.25,-0.8681988144891424,-0.4962165036752081,0.43388373911755823,-0.900968867902419
96.0,10.0,10.0,10.0,cresh14,59.4179,37.0,53.0,26.9446,28.75,-0.8767267557075077,-0.4809887689193877,0.43388373911755823,-0.900968867902419
82.0,10.0,10.0,10.0,cresh04,60.6808,313.0,55.0,27.9765,28.75,-0.8767267557075077,-0.4809887689193877,0.43388373911755823,-0.900968867902419
64.0,10.0,10.0,9.0,cresh06,53.2231,62.0,44.0,24.6113,28.375,-0.8987940462991668,-0.43837114678907774,0.43388373911755823,-0.900968867902419
65.0,10.0,10.0,9.0,cresh06,53.2231,62.0,44.0,24.6113,28.375,-0.8987940462991668,-0.43837114678907774,0.43388373911755823,-0.900968867902419
90.0,10.0,10.0,10.0,cresh14,58.8048,38.0,54.0,26.9172,29.125,-0.9099612708765431,-0.41469324265623925,0.43388373911755823,-0.900968867902419
64.0,10.0,10.0,9.0,cresh06,53.1026,63.0,44.0,24.506999999999998,27.875,-0.9255405040175664,-0.37864861735243294,0.43388373911755823,-0.900968867902419
88.0,10.0,10.0,10.0,cresh14,58.3765,38.0,54.0,26.8572,29.375,-0.938191335922484,-0.34611705707749335,0.43388373911755823,-0.900968867902419
107.0,10.0,10.0,11.0,cresh06,80.2447,321.0,63.0,29.1853,28.875,-0.9575713608048145,-0.28819626813408905,0.43388373911755823,-0.900968867902419
79.0,10.0,10.0,11.0,cresh06,58.8486,490.0,47.0,28.1681,30.75,-0.9692309097067544,-0.24615329302899286,0.43388373911755823,-0.900968867902419
113.0,10.0,10.0,11.0,cresh10,81.7073,125.0,46.0,26.0714,30.25,-0.9713420698132613,-0.23768589232617343,0.43388373911755823,-0.900968867902419
77.0,10.0,10.0,10.0,cresh04,58.9982,414.0,49.0,28.0807,28.5,-0.9753423205085128,-0.22069743502150077,0.43388373911755823,-0.900968867902419
75.0,10.0,10.0,10.0,cresh04,59.0262,366.0,50.0,28.0944,28.75,-0.9807852804032303,-0.19509032201612866,0.43388373911755823,-0.900968867902419
90.0,10.0,10.0,11.0,cresh10,79.3951,1294.0,48.0,26.8547,30.25,-0.981627183447664,-0.1908089953765446,0.43388373911755823,-0.900968867902419
98.0,10.0,10.0,10.0,cresh14,59.0055,35.0,56.0,26.7982,28.625,-0.9855560590580776,-0.16934950384902486,0.43388373911755823,-0.900968867902419
76.0,10.0,10.0,10.0,cresh04,58.677,330.0,50.0,28.2134,28.75,-0.9883615104677607,-0.15212338618991716,0.43388373911755823,-0.900968867902419
74.0,10.0,10.0,10.0,cresh04,58.7257,314.0,52.0,28.1534,28.5,-0.9940563382223195,-0.10886687485196507,0.43388373911755823,-0.900968867902419
85.0,10.0,10.0,10.0,cresh14,58.9654,36.0,53.0,26.8267,28.25,-0.9945218953682734,-0.10452846326765335,0.43388373911755823,-0.900968867902419
83.0,10.0,10.0,11.0,cresh10,80.2218,1294.0,44.0,26.9298,30.375,-0.9965655024977614,-0.08280820751220469,0.43388373911755823,-0.900968867902419
72.0,10.0,10.0,10.0,cresh04,58.5821,261.0,47.0,28.0944,28.75,-0.9978589232386035,-0.06540312923014273,0.43388373911755823,-0.900968867902419
78.0,10.0,10.0,10.0,cresh10,81.7418,41.0,44.0,25.8493,30.25,-0.9996573249755573,-0.026176948307873482,0.43388373911755823,-0.900968867902419
91.0,10.0,10.0,10.0,cresh14,59.2659,31.0,55.0,26.813000000000002,29.75,-0.9999619230641713,0.008726535498374096,0.43388373911755823,-0.900968867902419
80.0,10.0,10.0,10.0,cresh10,74.7934,1294.0,45.0,26.3833,29.875,-0.9983916705573488,0.05669278756337735,0.43388373911755823,-0.900968867902419
93.0,10.0,10.0,10.0,cresh14,59.0785,28.0,54.0,26.6803,28.5,-0.9978589232386035,0.06540312923014326,0.43388373911755823,-0.900968867902419
76.0,11.0,10.0,11.0,cresh03,58.4325,111.0,48.0,28.0049,28.75,-0.9975640502598243,0.06975647374412522,0.43388373911755823,-0.900968867902419
69.0,10.0,10.0,10.0,cresh10,77.592,1294.0,45.0,26.5283,30.125,-0.9945218953682734,0.104528463267653,0.43388373911755823,-0.900968867902419
94.0,11.0,10.0,11.0,cresh03,58.2573,80.0,47.0,27.9596,30.625,-0.9940563382223196,0.10886687485196471,0.43388373911755823,-0.900968867902419
92.0,10.0,10.0,10.0,cresh14,59.2282,63.0,51.0,26.7393,28.375,-0.9914448613738105,0.13052619222005124,0.43388373911755823,-0.900968867902419
68.0,10.0,10.0,10.0,cresh10,80.0541,41.0,50.0,25.4529,30.125,-0.9896513868196702,0.14349262199117904,0.43388373911755823,-0.900968867902419
103.0,11.0,10.0,11.0,cresh03,58.3656,54.0,46.0,27.886999999999997,30.75,-0.9896513868196702,0.14349262199117904,0.43388373911755823,-0.900968867902419
89.0,11.0,10.0,11.0,cresh03,58.3315,184.0,51.0,27.8554,31.25,-0.9781476007338056,0.20791169081775943,0.43388373911755823,-0.900968867902419
88.0,9.0,11.0,11.0,cresh13,59.2403,61.0,55.0,26.754,28.5,-0.9681476403781077,0.2503800040544415,0.43388373911755823,-0.900968867902419
97.0,11.0,10.0,11.0,cresh03,58.3741,176.0,47.0,27.7659,31.125,-0.9612616959383188,0.2756373558169994,0.43388373911755823,-0.900968867902419
88.0,10.0,10.0,11.0,cresh03,58.2853,178.0,47.0,27.7522,31.0,-0.9550199444571867,0.2965415749755707,0.43388373911755823,-0.900968867902419
90.0,9.0,10.0,10.0,cresh03,58.4362,176.0,53.0,27.6616,30.75,-0.9396926207859083,0.34202014332566905,0.43388373911755823,-0.900968867902419
101.0,9.0,11.0,11.0,cresh13,84.1159,99.0,63.0,27.9828,28.375,-0.9222009716704518,0.3867109616368206,0.43388373911755823,-0.900968867902419
94.0,10.0,10.0,11.0,cresh03,59.8973,178.0,48.0,27.6932,30.5,-0.9117620435770886,0.4107188526134774,0.43388373911755823,-0.900968867902419
90.0,9.0,10.0,10.0,cresh03,61.1613,176.0,47.0,28.1818,30.75,-0.8829475928589271,0.4694715627858904,0.43388373911755823,-0.900968867902419
91.0,9.0,10.0,10.0,cresh03,61.5153,176.0,46.0,28.2576,31.125,-0.8638355052043958,0.5037739770455261,0.43388373911755823,-0.900968867902419
92.0,10.0,10.0,10.0,cresh03,61.8718,176.0,46.0,28.3755,31.0,-0.8410390129643927,0.5409744713679937,0.43388373911755823,-0.900968867902419
86.0,9.0,10.0,10.0,cresh03,62.1455,174.0,45.0,28.3755,31.125,-0.8241261886220159,0.5664062369248325,0.43388373911755823,-0.900968867902419
83.0,10.0,10.0,10.0,cresh03,62.2356,176.0,48.0,28.3755,30.75,-0.7933533402912352,0.6087614290087205,0.43388373911755823,-0.900968867902419
82.0,9.0,10.0,10.0,cresh03,62.3025,176.0,45.0,28.4208,30.75,-0.7716245833877202,0.6360782202777636,0.43388373911755823,-0.900968867902419
86.0,9.0,10.0,10.0,cresh03,62.2416,175.0,46.0,28.4208,30.75,-0.7518398074789773,0.6593458151000691,0.43388373911755823,-0.900968867902419
84.0,9.0,10.0,10.0,cresh03,62.4144,175.0,46.0,28.404,31.0,-0.7193398003386512,0.6946583704589973,0.43388373911755823,-0.900968867902419
84.0,10.0,10.0,10.0,cresh03,62.4923,177.0,46.0,28.4208,30.25,-0.6755902076156605,0.7372773368101239,0.43388373911755823,-0.900968867902419
64.0,10.0,10.0,10.0,cresh05,61.6625,119.0,49.0,26.6835,29.375,0.6052939880428945,-0.796002002534622,-0.433883739117558,-0.9009688679024191
101.0,9.0,11.0,11.0,cresh01,82.9091,123.0,65.0,28.5029,30.75,0.5591929034707469,-0.8290375725550416,-0.433883739117558,-0.9009688679024191
64.0,10.0,10.0,10.0,cresh06,53.6963,65.0,44.0,24.4175,27.25,0.5519369853120583,-0.8338858220671681,-0.433883739117558,-0.9009688679024191
61.0,10.0,10.0,10.0,cresh05,61.0993,104.0,48.0,26.7287,28.875,0.5262139236518694,-0.850352224995563,-0.433883739117558,-0.9009688679024191
61.0,10.0,10.0,10.0,cresh05,61.0421,102.0,49.0,26.8014,28.75,0.5187732581605213,-0.8549118706729466,-0.433883739117558,-0.9009688679024191
59.0,10.0,10.0,10.0,cresh06,53.4761,70.0,44.0,24.5207,28.0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191
81.0,9.0,10.0,11.0,cresh01,67.4973,48.0,46.0,26.2644,29.875,0.49621650367520836,-0.8681988144891422,-0.433883739117558,-0.9009688679024191
63.0,10.0,10.0,10.0,cresh06,53.2255,62.0,44.0,24.4344,28.25,0.4422886902190013,-0.8968727415326883,-0.433883739117558,-0.9009688679024191
71.0,9.0,10.0,11.0,cresh01,66.9462,33.0,46.0,26.3402,30.625,0.4344452574044172,-0.9006982393225879,-0.433883739117558,-0.9009688679024191
74.0,10.0,10.0,10.0,cresh05,60.8365,93.0,51.0,26.7877,28.75,0.4305110968082951,-0.9025852843498606,-0.433883739117558,-0.9009688679024191
60.0,10.0,10.0,10.0,cresh06,53.0065,65.0,44.0,24.4481,28.125,0.38268343236508984,-0.9238795325112867,-0.433883739117558,-0.9009688679024191
77.0,9.0,10.0,10.0,cresh01,66.8623,47.0,47.0,26.3992,30.25,0.37460659341591224,-0.9271838545667873,-0.433883739117558,-0.9009688679024191
73.0,10.0,10.0,10.0,cresh05,60.5761,143.0,50.0,26.9056,28.75,0.36243803828370175,-0.9320078692827984,-0.433883739117558,-0.9009688679024191
55.0,10.0,10.0,10.0,cresh06,54.902,28.0,41.0,24.7882,28.125,0.32143946530316175,-0.9469301294951056,-0.433883739117558,-0.9009688679024191
68.0,9.0,11.0,10.0,cresh01,66.3051,33.0,47.0,26.4581,30.625,0.31316380648374936,-0.949699126201877,-0.433883739117558,-0.9009688679024191
59.0,10.0,10.0,9.0,cresh06,52.4676,70.0,45.0,24.5523,27.875,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191
74.0,9.0,10.0,10.0,cresh01,66.8635,35.0,48.0,26.2949,30.5,0.25038000405444133,-0.9681476403781077,-0.433883739117558,-0.9009688679024191
