,index,time,comfort_cozie,heartRate_cozie,lat_cozie,light_cozie,lon_cozie,noise_cozie,responseSpeed_cozie,thermal_cozie,user_id,Floor,Latitude,Longitude,Space_id,steerpath_room,room,co2_sensing,humidity_sensing,light_sensing,noise_sensing,temperature_sensing,voc_sensing,temperature_mbient
1211,1211,2019-10-10 09:28:49.960000+00:00,,57.0,,10.0,,10.0,1342.03,10.0,cresh01,,,,,,,,,,,,,31.5
1212,1212,2019-10-10 09:33:28.472000+00:00,10.0,64.0,,9.0,,,2.065,9.0,cresh02,,,,,,,,,,,,,
1213,1213,2019-10-10 09:35:09.230000+00:00,10.0,74.0,,10.0,,10.0,3.247,10.0,cresh04,2.0,1.2969801582549834,103.77007392184188,-1.0,undefined,no_sensor,,,,,,,28.5
1214,1214,2019-10-10 09:35:55.424000+00:00,10.0,67.0,,10.0,,10.0,10.93,11.0,cresh15,,,,,,,,,,,,,30.125
1215,1215,2019-10-10 09:36:31.709000+00:00,10.0,85.0,,10.0,,10.0,1.983,10.0,cresh14,5.0,1.296905357370631,103.77019256997085,10.0,DESIGN_STUDIO,NEAR_DIC_STUDIO_1,644.0,58.9654,36.0,53.0,26.8267,50.0,28.25
1216,1216,2019-10-10 09:39:44.447000+00:00,9.0,120.0,1.2970433333,10.0,103.7825,10.0,3.203,11.0,cresh06,,,,,,,,,,,,,30.25
1217,1217,2019-10-10 09:41:16.204000+00:00,10.0,83.0,,10.0,,10.0,2.234,11.0,cresh10,4.0,1.2968313619452947,103.77041743781784,43.0,SUPER_EXECUTIVE_SEMINAR_ROOM_B,EXECUTIVE_SEMINAR_ROOM_B,-99.0,80.2218,1294.0,44.0,26.9298,-99.0,30.375
1218,1218,2019-10-10 09:45:44.865000+00:00,10.0,72.0,1.29732,10.0,103.77022,10.0,3.715,10.0,cresh04,2.0,1.2969512668579704,103.77012382995515,20.0,IRC_LIBRARY,IRC_LIBRARY_1,634.0,58.5821,261.0,47.0,28.0944,132.0,28.75
1219,1219,2019-10-10 09:49:30.311000+00:00,10.0,77.0,,10.0,,10.0,5.918,11.0,cresh12,,,,,,,,,,,,,31.0
1220,1220,2019-10-10 09:51:09.636000+00:00,10.0,65.0,,10.0,,11.0,8.196,11.0,cresh15,,,,,,,,,,,,,29.875
1221,1221,2019-10-10 09:54:46.706000+00:00,10.0,78.0,,10.0,,10.0,5.455,10.0,cresh10,4.0,1.2968575351205276,103.77040604582467,-1.0,undefined,no_sensor,,,,,,,30.25
1222,1222,2019-10-10 09:55:27.272000+00:00,10.0,75.0,1.3546083333,10.0,103.83482,10.0,5.366,11.0,cresh11,,,,,,,,,,,,,28.75
1223,1223,2019-10-10 09:57:11.861000+00:00,10.0,75.0,,10.0,,10.0,3.469,10.0,cresh04,,,,,,,,,,,,,28.5
1224,1224,2019-10-10 10:02:36.569000+00:00,10.0,91.0,,10.0,,10.0,3.771,10.0,cresh14,5.0,1.2969087515015314,103.77017509100611,10.0,DESIGN_STUDIO,NEAR_DIC_STUDIO_1,646.0,59.2659,31.0,55.0,26.813,50.0,29.75
1225,1225,2019-10-10 10:06:10.856000+00:00,9.0,82.0,,9.0,,10.0,6.101,11.0,cresh12,,,,,,,,,,,,,31.875
1226,1226,2019-10-10 10:06:41.860000+00:00,10.0,62.0,,10.0,,11.0,14.603,11.0,cresh15,,,,,,,,,,,,,29.75
1227,1227,2019-10-10 10:08:10.915000+00:00,10.0,67.0,,10.0,,10.0,2.757,10.0,cresh04,,,,,,,,,,,,,28.5
1228,1228,2019-10-10 10:09:16.963000+00:00,10.0,74.0,,10.0,,10.0,2.571,10.0,cresh10,,,,,,,,,,,,,30.125
1229,1229,2019-10-10 10:13:31.880000+00:00,10.0,80.0,,10.0,,10.0,2.182,10.0,cresh10,4.0,1.2968115322012785,103.77039972733442,43.0,SUPER_EXECUTIVE_SEMINAR_ROOM_B,EXECUTIVE_SEMINAR_ROOM_B,-99.0,74.7934,1294.0,45.0,26.3833,-99.0,29.875
1230,1230,2019-10-10 10:15:47.615000+00:00,10.0,93.0,,10.0,,10.0,21.808,10.0,cresh14,5.0,1.2968951860175488,103.77019755463749,10.0,DESIGN_STUDIO,NEAR_DIC_STUDIO_1,606.0,59.0785,28.0,54.0,26.6803,50.0,28.5
1231,1231,2019-10-10 10:16:49.683000+00:00,10.0,76.0,,11.0,,10.0,9.204,11.0,cresh03,2.0,1.296892925103552,103.77016610555356,22.0,SHELVES_COMPACTORS,no_sensor,,,,,,,28.75
1232,1232,2019-10-10 10:23:00.960000+00:00,10.0,67.0,,10.0,,,10.444,11.0,cresh15,,,,,,,,,,,,,29.125
1233,1233,2019-10-10 10:24:45.562000+00:00,10.0,69.0,,10.0,,10.0,1.901,10.0,cresh10,4.0,1.2968158527045999,103.77042862705348,43.0,SUPER_EXECUTIVE_SEMINAR_ROOM_B,EXECUTIVE_SEMINAR_ROOM_B,-99.0,77.592,1294.0,45.0,26.5283,-99.0,30.125
1234,1234,2019-10-10 10:25:20.832000+00:00,10.0,94.0,,11.0,,10.0,5.279,11.0,cresh03,2.0,1.296898652563483,103.77016227605812,-1.0,undefined,no_sensor,,,,,,,30.625
1235,1235,2019-10-10 10:30:11.974000+00:00,10.0,92.0,,10.0,,10.0,2.239,10.0,cresh14,5.0,1.2969047258527082,103.77019439581122,10.0,DESIGN_STUDIO,NEAR_DIC_STUDIO_1,618.0,59.2282,63.0,51.0,26.7393,50.0,28.375
1236,1236,2019-10-10 10:30:21.914000+00:00,,76.0,,9.0,,11.0,1960.204,9.0,cresh02,,,,,,,,,,,,,
1237,1237,2019-10-10 10:33:20.576000+00:00,9.0,82.0,1.29101,10.0,103.7799383333,10.0,4.283,11.0,cresh12,,,,,,,,,,,,,32.375
1238,1238,2019-10-10 10:33:32.132000+00:00,10.0,68.0,,10.0,,10.0,1.609,10.0,cresh10,4.0,1.2968575309937425,103.77040410109794,-1.0,undefined,no_sensor,,,,,,,30.125
1239,1239,2019-10-10 10:33:48.167000+00:00,10.0,103.0,,11.0,,10.0,4.843,11.0,cresh03,2.0,1.2968945288951659,103.77016604166164,22.0,SHELVES_COMPACTORS,no_sensor,,,,,,,30.75
1240,1240,2019-10-10 10:38:52.935000+00:00,10.0,83.0,,10.0,,10.0,3.194,11.0,cresh10,3.0,1.2968614136147174,103.77040927436326,0.0,EXHIBITON_SPACE,OPEN_EXHIBITION_SPACE_2,598.0,78.5683,40.0,66.0,28.6651,50.0,30.0
1241,1241,2019-10-10 10:48:52.842000+00:00,10.0,89.0,,11.0,,10.0,10.508,11.0,cresh03,2.0,1.296892925103552,103.77016610555356,22.0,SHELVES_COMPACTORS,no_sensor,,,,,,,31.25
1242,1242,2019-10-10 10:58:18.139000+00:00,,88.0,,9.0,,11.0,6631.39,11.0,cresh13,5.0,1.296924577899511,103.77009422193315,10.0,DESIGN_STUDIO,NEAR_DIC_STUDIO_1,600.0,59.2403,61.0,55.0,26.754,50.0,28.5
1243,1243,2019-10-10 11:00:18.120000+00:00,10.0,61.0,,9.0,,11.0,9.024,9.0,cresh02,,,,,,,,,,,,,
1244,1244,2019-10-10 11:00:43.285000+00:00,10.0,60.0,,10.0,,10.0,18.663,10.0,cresh02,,,,,,,,,,,,,
1245,1245,2019-10-10 11:00:51.280000+00:00,9.0,60.0,,11.0,,11.0,1.634,11.0,cresh02,,,,,,,,,,,,,
1246,1246,2019-10-10 11:04:25.772000+00:00,10.0,97.0,,11.0,,10.0,6.261,11.0,cresh03,2.0,1.296892925103552,103.7701683519167,22.0,SHELVES_COMPACTORS,no_sensor,,,,,,,31.125
1247,1247,2019-10-10 11:09:41.388000+00:00,10.0,88.0,,10.0,,10.0,10.082,11.0,cresh03,2.0,1.296895614354773,103.77016409940207,22.0,SHELVES_COMPACTORS,no_sensor,,,,,,,31.0
1248,1248,2019-10-10 11:11:00.384000+00:00,10.0,71.0,,10.0,,10.0,3.903,10.0,cresh01,,,,,,,,,,,,,30.125
1249,1249,2019-10-10 11:16:20.311000+00:00,10.0,65.0,,9.0,,11.0,5.691,11.0,cresh15,,,,,,,,,,,,,29.0
1250,1250,2019-10-10 11:20:46.926000+00:00,10.0,90.0,,9.0,,10.0,14.359,10.0,cresh03,2.0,1.2968940345852675,103.77016515457854,22.0,SHELVES_COMPACTORS,no_sensor,,,,,,,30.75
1251,1251,2019-10-10 11:26:39.542000+00:00,10.0,62.0,,10.0,,10.0,4.093,10.0,cresh02,,,,,,,,,,,,,
1252,1252,2019-10-10 11:31:51.624000+00:00,10.0,101.0,1.297085,9.0,103.7703933333,11.0,16.709,11.0,cresh13,3.0,1.296804749457665,103.77032335097323,-1.0,undefined,no_sensor,,,,,,,28.375
1253,1253,2019-10-10 11:37:21.770000+00:00,10.0,94.0,,10.0,,10.0,16.833,11.0,cresh03,2.0,1.296892925103552,103.77016610555356,22.0,SHELVES_COMPACTORS,no_sensor,,,,,,,30.5
1254,1254,2019-10-10 11:46:52.763000+00:00,9.0,76.0,,10.0,,11.0,7.328,11.0,cresh15,,,,,,,,,,,,,30.375
1255,1255,2019-10-10 11:52:48.776000+00:00,10.0,90.0,,9.0,,10.0,12.642,10.0,cresh03,2.0,1.2968932546794005,103.77016581845123,22.0,SHELVES_COMPACTORS,no_sensor,,,,,,,30.75
1256,1256,2019-10-10 11:54:58.160000+00:00,10.0,66.0,,10.0,,10.0,2.452,10.0,cresh01,,,,,,,,,,,,,31.5
1257,1257,2019-10-10 12:01:42.934000+00:00,10.0,91.0,,9.0,,10.0,13.354,10.0,cresh03,2.0,1.2968886864071372,103.77016835177957,22.0,SHELVES_COMPACTORS,no_sensor,,,,,,,31.125
1258,1258,2019-10-10 12:11:20.024000+00:00,10.0,92.0,,10.0,,10.0,13.841,10.0,cresh03,2.0,1.296892925103552,103.77016610555356,22.0,SHELVES_COMPACTORS,no_sensor,,,,,,,31.0
1259,1259,2019-10-10 12:18:08.934000+00:00,10.0,86.0,,9.0,,10.0,9.249,10.0,cresh03,2.0,1.2968886328967337,103.77016835191668,22.0,SHELVES_COMPACTORS,no_sensor,,,,,,,31.125
1260,1260,2019-10-10 12:19:37.580000+00:00,10.0,66.0,,10.0,,10.0,2.335,10.0,cresh01,,,,,,,,,,,,,31.625
1261,1261,2019-10-10 12:22:50.360000+00:00,10.0,91.0,,10.0,,11.0,7.912,10.0,cresh15,,,,,,,,,,,,,27.5
1262,1262,2019-10-10 12:30:13.132000+00:00,10.0,83.0,,10.0,,10.0,4.926,10.0,cresh03,2.0,1.2968887564394538,103.77016835191668,22.0,SHELVES_COMPACTORS,no_sensor,,,,,,,30.75
1263,1263,2019-10-10 12:35:26.984000+00:00,10.0,62.0,,10.0,,10.0,10.596,11.0,cresh15,,,,,,,,,,,,,28.125
1264,1264,2019-10-10 12:38:38.641000+00:00,10.0,82.0,,9.0,,10.0,11.271,10.0,cresh03,2.0,1.2968887564394538,103.77016835191668,22.0,SHELVES_COMPACTORS,no_sensor,,,,,,,30.75
1265,1265,2019-10-10 12:38:39.808000+00:00,10.0,67.0,,10.0,,10.0,1.998,10.0,cresh01,,,,,,,,,,,,,31.625
1266,1266,2019-10-10 12:44:39.016000+00:00,9.0,61.0,1.312015,11.0,103.7716916667,11.0,5.768,9.0,cresh02,,,,,,,,,,,,,
1267,1267,2019-10-10 12:45:24.272000+00:00,10.0,86.0,,9.0,,10.0,16.794,10.0,cresh03,2.0,1.2968952114707215,103.7701648128081,22.0,SHELVES_COMPACTORS,no_sensor,,,,,,,30.75
1268,1268,2019-10-10 12:56:03.721000+00:00,10.0,84.0,,9.0,,10.0,5.125,10.0,cresh03,2.0,1.296890664189555,103.77016610555356,22.0,SHELVES_COMPACTORS,no_sensor,,,,,,,31.0
1269,1269,2019-10-10 13:00:46.046000+00:00,10.0,65.0,,10.0,,11.0,5.5440000000000005,10.0,cresh05,,,,,,,,,,,,,26.625
1270,1270,2019-10-10 13:06:23.124000+00:00,10.0,59.0,,9.0,,,1.9649999999999999,9.0,cresh02,,,,,,,,,,,,,
1271,1271,2019-10-10 13:08:20.112000+00:00,10.0,69.0,,10.0,,11.0,5.627,10.0,cresh05,,,,,,,,,,,,,25.5
1272,1272,2019-10-10 13:10:53.841000+00:00,10.0,84.0,,10.0,,10.0,3.321,10.0,cresh03,2.0,1.296894337758968,103.77016610555356,22.0,SHELVES_COMPACTORS,no_sensor,,,,,,,30.25
1273,1273,2019-10-10 13:19:06.470000+00:00,10.0,60.0,,10.0,,10.0,3.135,10.0,cresh01,,,,,,,,,,,,,31.5
1274,1274,2019-10-10 13:24:36.825000+00:00,10.0,89.0,,10.0,,11.0,5.837,10.0,cresh13,,,,,,,,,,,,,29.625
1275,1275,2019-10-10 13:25:09.109000+00:00,10.0,95.0,,9.0,,,0.742,9.0,cresh02,,,,,,,,,,,,,
1276,1276,2019-10-10 13:26:43.823000+00:00,10.0,75.0,,10.0,,11.0,4.03,11.0,cresh05,,,,,,,,,,,,,29.375
1277,1277,2019-10-10 13:30:59.675000+00:00,10.0,118.0,,10.0,,10.0,2.267,10.0,cresh03,2.0,1.2969008151218977,103.77043128937589,26.0,ASSEMBLY_WORKSHOP,no_sensor,,,,,,,30.125
1278,1278,2019-10-10 13:44:27.414000+00:00,10.0,108.0,,10.0,,10.0,5.318,10.0,cresh03,,,,,,,,,,,,,28.25
1279,1279,2019-10-10 13:48:56.553000+00:00,10.0,74.0,,10.0,,10.0,2.814,10.0,cresh05,,,,,,,,,,,,,30.375
1280,1280,2019-10-10 13:59:43.147000+00:00,10.0,78.0,,11.0,,10.0,6.885,10.0,cresh03,,,,,,,,,,,,,27.0
1281,1281,2019-10-10 14:00:16.974000+00:00,10.0,60.0,,10.0,,10.0,2.606,10.0,cresh01,,,,,,,,,,,,,31.75
1282,1282,2019-10-10 14:08:21.917000+00:00,10.0,70.0,,9.0,,,8.914,9.0,cresh02,,,,,,,,,,,,,
1283,1283,2019-10-10 14:23:06.140000+00:00,10.0,98.0,,10.0,,10.0,6.75,10.0,cresh03,,,,,,,,,,,,,27.5
1284,1284,2019-10-10 14:26:51.451000+00:00,10.0,87.0,,9.0,,10.0,9.49,11.0,cresh13,,,,,,,,,,,,,30.0
1285,1285,2019-10-10 14:46:28.954000+00:00,10.0,93.0,,10.0,,10.0,3.968,10.0,cresh03,,,,,,,,,,,,,27.375
1286,1286,2019-10-10 15:36:16.604000+00:00,10.0,74.0,,10.0,,10.0,7.308,10.0,cresh05,,,,,,,,,,,,,22.875
1287,1287,2019-10-10 16:06:17.749000+00:00,10.0,75.0,,9.0,,10.0,6.912,11.0,cresh13,,,,,,,,,,,,,28.125
1288,1288,2019-10-10 23:37:01.940000+00:00,10.0,88.0,,10.0,,10.0,5.295,10.0,cresh09,,,,,,,,,,,,,30.375
1289,1289,2019-10-10 23:56:11.289000+00:00,10.0,83.0,,10.0,,10.0,2.907,10.0,cresh05,,,,,,,,,,,,,25.25
1290,1290,2019-10-11 00:22:34.641000+00:00,10.0,97.0,,10.0,,11.0,4.813,10.0,cresh05,,,,,,,,,,,,,29.5
1291,1291,2019-10-11 00:49:07.214000+00:00,10.0,70.0,,9.0,,,0.93,9.0,cresh02,,,,,,,,,,,,,
1292,1292,2019-10-11 00:57:33.540000+00:00,10.0,73.0,,10.0,,11.0,7.941,9.0,cresh05,,,,,,,,,,,,,25.875
1293,1293,2019-10-11 00:58:50.915000+00:00,10.0,85.0,,10.0,,10.0,4.417,10.0,cresh11,,,,,,,,,,,,,30.625
1294,1294,2019-10-11 01:00:20.665000+00:00,10.0,89.0,,10.0,,10.0,2.776,10.0,cresh01,,,,,,,,,,,,,31.0
1295,1295,2019-10-11 01:04:02.854000+00:00,,85.0,,10.0,,10.0,5.746,10.0,cresh08,,,,,,,,,,,,,24.5
1296,1296,2019-10-11 01:05:00.665000+00:00,,110.0,1.2974616667,10.0,103.77133,10.0,16.508,11.0,cresh09,,,,,,,,,,,,,30.5
1297,1297,2019-10-11 01:08:11.170000+00:00,,66.0,,10.0,,11.0,7.992,9.0,cresh05,,,,,,,,,,,,,26.125
1298,1298,2019-10-11 01:09:14.024000+00:00,,81.0,,11.0,,10.0,15.353,10.0,cresh11,,,,,,,,,,,,,28.625
1299,1299,2019-10-11 01:23:52.516000+00:00,,79.0,,10.0,,11.0,755.576,10.0,cresh01,,,,,,,,,,,,,30.5
1300,1300,2019-10-11 01:28:08.731000+00:00,10.0,75.0,1.30815,10.0,103.7725666667,11.0,10.784,10.0,cresh08,,,,,,,,,,,,,29.25
1301,1301,2019-10-11 01:31:36.130000+00:00,10.0,64.0,,10.0,,10.0,4.432,10.0,cresh05,2.0,1.2969531215228924,103.77010096102256,20.0,IRC_LIBRARY,IRC_LIBRARY_1,448.0,61.6625,119.0,49.0,26.6835,128.0,29.375
1302,1302,2019-10-11 01:31:43.107000+00:00,,82.0,,9.0,,10.0,1125.238,10.0,cresh12,,,,,,,,,,,,,28.0
1303,1303,2019-10-11 01:44:30.664000+00:00,9.0,101.0,,9.0,,11.0,6.258,11.0,cresh01,3.0,1.296958067688093,103.7703570464203,0.0,EXHIBITON_SPACE,OPEN_EXHIBITION_SPACE_2,590.0,82.9091,123.0,65.0,28.5029,50.0,30.75
1304,1304,2019-10-11 01:46:23.280000+00:00,,64.0,,10.0,,10.0,2763.362,10.0,cresh06,2.0,1.2973239114184156,103.77102796738615,45.0,FORGE,BUILDING_MATERIALS_LAB,580.0,53.6963,65.0,44.0,24.4175,174.0,27.25
1305,1305,2019-10-11 01:53:01.948000+00:00,10.0,61.0,,10.0,,10.0,4.425,10.0,cresh05,2.0,1.2969143537369219,103.77014164112835,20.0,IRC_LIBRARY,IRC_LIBRARY_1,460.0,61.0993,104.0,48.0,26.7287,120.0,28.875
1306,1306,2019-10-11 01:55:19.694000+00:00,10.0,61.0,,10.0,,10.0,2.821,10.0,cresh05,2.0,1.2969216086021844,103.7701343642812,20.0,IRC_LIBRARY,IRC_LIBRARY_1,454.0,61.0421,102.0,49.0,26.8014,120.0,28.75
1307,1307,2019-10-11 02:00:48.578000+00:00,10.0,59.0,,10.0,,10.0,0.773,10.0,cresh06,2.0,1.2973239114184156,103.77102796738615,45.0,FORGE,BUILDING_MATERIALS_LAB,630.0,53.4761,70.0,44.0,24.5207,183.0,28.0
1308,1308,2019-10-11 02:01:49.279000+00:00,9.0,81.0,,9.0,,10.0,4.654,11.0,cresh01,3.0,1.296782140317755,103.77042447100857,2.0,BEEHUB,ENERGY_LAB_1,506.0,67.4973,48.0,46.0,26.2644,147.0,29.875
1309,1309,2019-10-11 02:07:19.203000+00:00,,83.0,,11.0,,10.0,2976.53,9.0,cresh02,,,,,,,,,,,,,
1310,1310,2019-10-11 02:11:58.092000+00:00,10.0,82.0,,10.0,,10.0,5.221,11.0,cresh12,,,,,,,,,,,,,31.25
1311,1311,2019-10-11 02:15:35.884000+00:00,10.0,63.0,,10.0,,10.0,0.777,10.0,cresh06,2.0,1.2973306941604068,103.77103246011242,45.0,FORGE,BUILDING_MATERIALS_LAB,634.0,53.2255,62.0,44.0,24.4344,180.0,28.25
1312,1312,2019-10-11 02:17:05.967000+00:00,10.0,71.0,,9.0,,10.0,6.418,11.0,cresh01,3.0,1.2967841827021063,103.77042610892613,2.0,BEEHUB,ENERGY_LAB_1,502.0,66.9462,33.0,46.0,26.3402,147.0,30.625
1313,1313,2019-10-11 02:18:36.499000+00:00,10.0,74.0,,10.0,,10.0,1.9300000000000002,10.0,cresh05,2.0,1.2969404042974908,103.77010545374884,20.0,IRC_LIBRARY,IRC_LIBRARY_1,476.0,60.8365,93.0,51.0,26.7877,124.0,28.75
1314,1314,2019-10-11 02:30:41.953000+00:00,10.0,60.0,,10.0,,10.0,0.77,10.0,cresh06,2.0,1.2973261723324125,103.77103021374928,45.0,FORGE,BUILDING_MATERIALS_LAB,636.0,53.0065,65.0,44.0,24.4481,177.0,28.125
1315,1315,2019-10-11 02:32:16.165000+00:00,10.0,77.0,,9.0,,10.0,3.22,10.0,cresh01,3.0,1.2967822644789444,103.77042444662067,2.0,BEEHUB,ENERGY_LAB_1,518.0,66.8623,47.0,47.0,26.3992,147.0,30.25
1316,1316,2019-10-11 02:33:02.964000+00:00,9.0,66.0,,10.0,,11.0,8.126,9.0,cresh02,,,,,,,,,,,,,
1317,1317,2019-10-11 02:35:54.944000+00:00,10.0,73.0,,10.0,,10.0,3.166,10.0,cresh05,2.0,1.296941816952907,103.77012117829081,20.0,IRC_LIBRARY,IRC_LIBRARY_1,468.0,60.5761,143.0,50.0,26.9056,124.0,28.75
1318,1318,2019-10-11 02:45:32.640000+00:00,10.0,55.0,,10.0,,10.0,0.968,10.0,cresh06,2.0,1.2973759124403486,103.77105043101753,45.0,FORGE,BUILDING_MATERIALS_LAB,652.0,52.936,63.0,44.0,24.2712,174.0,28.125
1319,1319,2019-10-11 02:47:28.121000+00:00,10.0,68.0,,9.0,,11.0,5.093,10.0,cresh01,3.0,1.2967822644789444,103.77042444662067,2.0,BEEHUB,ENERGY_LAB_1,544.0,66.3051,33.0,47.0,26.4581,144.0,30.625
1320,1320,2019-10-11 02:48:22.920000+00:00,10.0,77.0,,10.0,,10.0,2.386,11.0,cresh12,,,,,,,,,,,,,31.25
1321,1321,2019-10-11 02:53:00.180000+00:00,,102.0,,10.0,,11.0,6737.813,10.0,cresh14,5.0,1.2969629338702178,103.77026905151516,-1.0,undefined,no_sensor,,,,,,,28.625
1322,1322,2019-10-11 02:57:35.533000+00:00,10.0,104.0,,10.0,,10.0,7.139,11.0,cresh03,,,,,,,,,,,,,31.75
1323,1323,2019-10-11 03:00:33.165000+00:00,,59.0,,10.0,,10.0,13.019,9.0,cresh06,2.0,1.2973284332464097,103.77103021374928,45.0,FORGE,BUILDING_MATERIALS_LAB,678.0,52.4676,70.0,45.0,24.5523,174.0,27.875
1324,1324,2019-10-11 03:02:37.664000+00:00,10.0,74.0,,9.0,,10.0,4.068,10.0,cresh01,3.0,1.2967822644789444,103.77042444662067,2.0,BEEHUB,ENERGY_LAB_1,522.0,66.8635,35.0,48.0,26.2949,144.0,30.5
1325,1325,2019-10-11 03:04:08.286000+00:00,,94.0,,10.0,,10.0,11.025,10.0,cresh08,,,,,,,,,,,,,29.0
1326,1326,2019-10-11 03:04:51.424000+00:00,,115.0,,10.0,,10.0,7.092,,cresh09,,,,,,,,,,,,,31.5
1327,1327,2019-10-11 03:05:49.528000+00:00,10.0,61.0,,10.0,,10.0,6.844,10.0,cresh05,2.0,1.296931044863764,103.77011756370167,20.0,IRC_LIBRARY,IRC_LIBRARY_1,484.0,60.6297,112.0,49.0,26.8604,117.0,28.875
1328,1328,2019-10-11 03:05:53.588000+00:00,,99.0,,10.0,,11.0,311.081,10.0,cresh14,5.0,1.2969562306954705,103.77027168462105,13.0,FORUM,NEAR_DIC_STUDIO_1,482.0,60.4265,39.0,48.0,26.5003,50.0,29.375
1329,1329,2019-10-11 03:13:08.788000+00:00,,71.0,,10.0,,10.0,10.741,11.0,cresh12,,,,,,,,,,,,,31.375
1330,1330,2019-10-11 03:14:45.544000+00:00,10.0,72.0,,10.0,,10.0,3.865,10.0,cresh05,2.0,1.2969445429455337,103.77012479135624,20.0,IRC_LIBRARY,IRC_LIBRARY_1,488.0,60.4484,118.0,50.0,26.9193,120.0,28.75
1331,1331,2019-10-11 03:15:43.209000+00:00,10.0,60.0,,10.0,,10.0,1.072,9.0,cresh06,2.0,1.2973306941604068,103.77103021374928,45.0,FORGE,BUILDING_MATERIALS_LAB,686.0,52.4213,64.0,44.0,24.4765,164.0,27.375
1332,1332,2019-10-11 03:17:14.904000+00:00,,77.0,,9.0,,11.0,50.517,,cresh10,,,,,,,,,,,,,30.625
1333,1333,2019-10-11 03:17:44.748000+00:00,10.0,98.0,,10.0,,10.0,4.216,11.0,cresh03,,,,,,,,,,,,,29.75
1334,1334,2019-10-11 03:17:50.334000+00:00,,70.0,,9.0,,10.0,393.241,10.0,cresh01,3.0,1.296787369768025,103.77042728146466,2.0,BEEHUB,ENERGY_LAB_1,540.0,66.6469,38.0,49.0,26.2644,140.0,30.5
1335,1335,2019-10-11 03:19:35.004000+00:00,,59.0,,10.0,,10.0,8.874,10.0,cresh05,2.0,1.296922316985514,103.77010994647512,20.0,IRC_LIBRARY,IRC_LIBRARY_1,488.0,60.3961,114.0,50.0,26.9193,124.0,29.25
1336,1336,2019-10-11 03:22:45.848000+00:00,10.0,102.0,,10.0,,11.0,3.508,10.0,cresh14,5.0,1.2969516933882912,103.77028403083754,13.0,FORUM,NEAR_DIC_STUDIO_1,482.0,60.1905,36.0,47.0,26.4697,50.0,29.5
1337,1337,2019-10-11 03:32:37.871000+00:00,,99.0,,10.0,,10.0,1419.06,10.0,cresh11,,,,,,,,,,,,,27.125
1338,1338,2019-10-11 03:32:59.140000+00:00,10.0,64.0,,10.0,,10.0,3.143,10.0,cresh01,3.0,1.296787369768025,103.77042728146466,2.0,BEEHUB,ENERGY_LAB_1,530.0,66.535,34.0,49.0,26.2812,140.0,30.25
1339,1339,2019-10-11 03:36:02.045000+00:00,10.0,95.0,,10.0,,10.0,4.4879999999999995,10.0,cresh09,,,,,,,,,,,,,29.5
1340,1340,2019-10-11 03:36:59.127000+00:00,,90.0,,10.0,,11.0,243.127,10.0,cresh14,5.0,1.2969338781921453,103.7702727516401,13.0,FORUM,NEAR_DIC_STUDIO_1,478.0,59.952,39.0,46.0,26.4244,50.0,29.75
1341,1341,2019-10-11 03:38:28.252000+00:00,,93.0,,11.0,,10.0,10.086,10.0,cresh03,,,,,,,,,,,,,26.375
1342,1342,2019-10-11 03:40:02.467000+00:00,10.0,114.0,,10.0,,10.0,2.009,11.0,cresh06,,,,,,,,,,,,,30.75
1343,1343,2019-10-11 03:40:04.130000+00:00,10.0,85.0,,10.0,,10.0,2.354,11.0,cresh12,,,,,,,,,,,,,31.375
1344,1344,2019-10-11 03:43:05.135000+00:00,10.0,68.0,,10.0,,10.0,5.983,9.0,cresh05,2.0,1.2969358824694965,103.77011219283825,20.0,IRC_LIBRARY,IRC_LIBRARY_1,510.0,60.1953,133.0,49.0,26.8919,120.0,28.75
1345,1345,2019-10-11 03:45:56.750000+00:00,,58.0,,10.0,,11.0,1693.92,9.0,cresh02,,,,,,,,,,,,,
1346,1346,2019-10-11 03:48:04.845000+00:00,10.0,63.0,,9.0,,10.0,2.875,10.0,cresh01,3.0,1.296787369768025,103.77042728146466,2.0,BEEHUB,ENERGY_LAB_1,542.0,66.1396,41.0,48.0,26.3686,140.0,30.5
1347,1347,2019-10-11 03:51:22.969000+00:00,10.0,74.0,,10.0,,10.0,2.841,9.0,cresh05,2.0,1.2969313606415023,103.77013016374336,20.0,IRC_LIBRARY,IRC_LIBRARY_1,482.0,60.0396,128.0,52.0,26.9341,120.0,28.75
1348,1348,2019-10-11 03:55:24.315000+00:00,10.0,96.0,,10.0,,11.0,5.553,10.0,cresh14,5.0,1.296922316985514,103.77026494553164,13.0,FORUM,NEAR_DIC_STUDIO_1,450.0,60.1175,48.0,48.0,26.3971,50.0,29.375
1349,1349,2019-10-11 03:55:47.293000+00:00,10.0,110.0,,10.0,,10.0,16.427,10.0,cresh05,2.0,1.2973668687843602,103.77104818465439,45.0,FORGE,BUILDING_MATERIALS_LAB,714.0,52.5016,73.0,46.0,24.6566,161.0,29.25
1350,1350,2019-10-11 03:56:13.625000+00:00,10.0,79.0,,11.0,,10.0,5.079,10.0,cresh08,,,,,,,,,,,,,29.375
1351,1351,2019-10-11 03:58:19.328000+00:00,10.0,124.0,,10.0,,10.0,8.795,11.0,cresh03,,,,,,,,,,,,,28.625
