light_cozie,noise_cozie,thermal_cozie,user_id,humidity_sensing,light_sensing,noise_sensing,temperature_sensing,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos
10.0,10.0,9.0,cresh20,71.808,45.0,52.0,25.3225,-0.9930684569549263,-0.1175373974578376,0.0,1.0
10.0,10.0,10.0,cresh24,58.8607,123.0,53.0,27.9765,-0.9945218953682734,-0.10452846326765335,0.0,1.0
10.0,10.0,10.0,cresh16,72.0423,45.0,56.0,25.381,-0.9953961983671787,-0.09584575252022441,0.0,1.0
10.0,10.0,10.0,cresh18,72.0423,45.0,56.0,25.381,-0.9953961983671787,-0.09584575252022441,0.0,1.0
10.0,10.0,10.0,cresh30,57.0663,65.0,56.0,27.7153,-0.9993908270190958,-0.034899496702500754,0.0,1.0
10.0,10.0,10.0,cresh24,58.8145,98.0,48.0,27.9459,-0.9993908270190958,-0.034899496702500754,0.0,1.0
10.0,10.0,11.0,cresh18,69.5839,43.0,56.0,25.4675,-0.9996573249755573,-0.026176948307873482,0.0,1.0
10.0,10.0,10.0,cresh16,69.5839,43.0,56.0,25.4675,-0.9996573249755573,-0.026176948307873482,0.0,1.0
10.0,10.0,10.0,cresh24,58.9812,59.0,48.0,27.8112,-0.999533590836713,0.03053851320982235,0.0,1.0
10.0,10.0,10.0,cresh21,74.0917,43.0,56.0,25.8075,-0.9993908270190958,0.03489949670250128,0.0,1.0
10.0,10.0,10.0,cresh16,72.1256,44.0,59.0,25.7763,-0.9988483864849507,0.04797812852134344,0.0,1.0
9.0,11.0,10.0,cresh17,70.9231,43.0,59.0,25.601,-0.9978589232386035,0.06540312923014326,0.0,1.0
10.0,10.0,11.0,cresh10,52.6768,64.0,48.0,24.2564,-0.9965655024977614,0.08280820751220433,0.0,1.0
10.0,10.0,10.0,cresh24,59.1491,37.0,49.0,27.6616,-0.9945218953682734,0.104528463267653,0.0,1.0
10.0,10.0,10.0,cresh21,53.1513,60.0,48.0,24.108,-0.9930684569549263,0.11753739745783724,0.0,1.0
10.0,10.0,10.0,cresh10,53.5966,60.0,51.0,24.1669,-0.9930684569549263,0.11753739745783724,0.0,1.0
10.0,10.0,10.0,cresh24,59.4824,23.0,52.0,27.5437,-0.9855560590580777,0.1693495038490245,0.0,1.0
10.0,10.0,10.0,cresh24,58.9836,176.0,48.0,27.6332,-0.9713420698132614,0.23768589232617307,0.0,1.0
10.0,10.0,10.0,cresh24,58.3741,171.0,48.0,27.8554,-0.9537169507482268,0.30070579950427345,0.0,1.0
10.0,10.0,10.0,cresh24,59.1454,171.0,47.0,27.53,-0.9304175679820247,0.36650122672429686,0.0,1.0
10.0,10.0,10.0,cresh24,61.4715,171.0,48.0,27.8722,-0.9025852843498607,0.43051109680829486,0.0,1.0
10.0,10.0,10.0,cresh24,61.0202,171.0,50.0,28.1986,-0.8703556959398998,0.4924235601034669,0.0,1.0
10.0,10.0,11.0,cresh30,65.7479,61.0,58.0,27.7459,-0.7223639620597555,0.6915130557822695,0.0,1.0
10.0,11.0,11.0,cresh30,70.7797,60.0,47.0,28.2071,-0.38671096163682095,0.9222009716704517,0.0,1.0
11.0,11.0,9.0,cresh30,73.4026,61.0,50.0,28.2808,-0.13485093027372283,0.9908658973868822,0.0,1.0
11.0,10.0,11.0,cresh30,74.1545,62.0,45.0,28.2071,0.5037739770455263,0.8638355052043957,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh18,81.2565,49.0,47.0,25.7178,0.3007057995042733,-0.9537169507482268,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh18,81.2565,49.0,47.0,25.7178,0.296541574975571,-0.9550199444571866,0.7818314824680297,0.6234898018587336
10.0,10.0,9.0,cresh19,81.2565,49.0,47.0,25.7178,0.296541574975571,-0.9550199444571866,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh23,78.7231,48.0,47.0,25.3059,0.2756373558169992,-0.9612616959383189,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh18,82.3389,48.0,53.0,24.9126,0.15643446504023098,-0.9876883405951377,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh23,83.8649,48.0,49.0,24.9544,0.14780941112961082,-0.9890158633619168,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh23,84.2062,49.0,44.0,25.116,-0.03489949670250089,-0.9993908270190958,0.7818314824680297,0.6234898018587336
10.0,10.0,9.0,cresh19,82.1319,48.0,45.0,25.3225,-0.08715574274765794,-0.9961946980917455,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh19,81.9404,46.0,45.0,25.0722,-0.19936793441719702,-0.9799247046208297,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh23,81.9404,46.0,45.0,25.0722,-0.19936793441719702,-0.9799247046208297,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh18,81.9404,46.0,45.0,25.0722,-0.19936793441719702,-0.9799247046208297,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh30,60.0396,74.0,48.0,26.7814,-0.2588190451025208,-0.9659258262890683,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh30,59.9167,77.0,49.0,26.8404,-0.36650122672429736,-0.9304175679820245,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh27,90.6405,182.0,64.0,26.1749,-0.7283709698824001,-0.6851829903263593,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh27,76.0078,98.0,66.0,27.2187,-0.7343225094356856,-0.6788007455329417,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh27,88.8546,198.0,65.0,26.4981,-0.7743926440821854,-0.6327053285625163,0.7818314824680297,0.6234898018587336
11.0,10.0,9.0,cresh28,60.4301,246.0,50.0,27.2763,-0.8433914458128855,-0.5372996083468242,0.7818314824680297,0.6234898018587336
10.0,10.0,11.0,cresh21,88.155,49.0,50.0,25.4529,-0.872496007072797,-0.48862124149695535,0.7818314824680297,0.6234898018587336
10.0,10.0,11.0,cresh16,88.155,49.0,50.0,25.4529,-0.8746197071393959,-0.48480962024633684,0.7818314824680297,0.6234898018587336
11.0,10.0,9.0,cresh28,60.4873,223.0,55.0,27.2763,-0.8767267557075077,-0.4809887689193877,0.7818314824680297,0.6234898018587336
11.0,11.0,9.0,cresh17,88.4238,49.0,47.0,25.5426,-0.8788171126619653,-0.4771587602596087,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh16,84.5618,48.0,45.0,25.4675,-0.9081431738250814,-0.418659737537428,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh18,81.7073,46.0,45.0,25.4362,-0.9238795325112868,-0.3826834323650895,0.7818314824680297,0.6234898018587336
11.0,10.0,10.0,cresh28,60.5092,80.0,52.0,27.1278,-0.9351352096860117,-0.35429103799771566,0.7818314824680297,0.6234898018587336
10.0,11.0,10.0,cresh24,85.0376,46.0,50.0,25.8211,-0.9396926207859084,-0.3420201433256685,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh18,80.3621,46.0,48.0,25.4529,-0.9510565162951535,-0.30901699437494756,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh16,79.8626,46.0,46.0,25.4227,-0.9550199444571866,-0.29654157497557104,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh23,79.8626,46.0,46.0,25.4227,-0.9550199444571866,-0.29654157497557104,0.7818314824680297,0.6234898018587336
9.0,10.0,9.0,cresh17,80.2039,46.0,45.0,25.4227,-0.9550199444571866,-0.29654157497557104,0.7818314824680297,0.6234898018587336
10.0,10.0,9.0,cresh24,82.6374,45.0,45.0,25.6594,-0.961261695938319,-0.2756373558169989,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh21,84.0338,46.0,45.0,25.9077,-0.9681476403781076,-0.25038000405444183,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh16,80.8902,46.0,48.0,25.4091,-0.9733792584604485,-0.22920039092241418,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh23,82.08200000000002,46.0,46.0,25.3507,-0.9772311064626789,-0.21217767215644648,0.7818314824680297,0.6234898018587336
10.0,11.0,9.0,cresh24,82.08200000000002,46.0,46.0,25.3507,-0.9772311064626789,-0.21217767215644648,0.7818314824680297,0.6234898018587336
9.0,10.0,9.0,cresh17,83.307,46.0,45.0,25.5426,-0.9799247046208296,-0.19936793441719733,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh18,84.4477,46.0,45.0,25.8493,-0.9855560590580776,-0.16934950384902486,0.7818314824680297,0.6234898018587336
10.0,11.0,9.0,cresh24,80.6773,46.0,54.0,25.5729,-0.9883615104677607,-0.15212338618991716,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh16,74.9778,684.0,66.0,26.813,-0.992004949679715,-0.12619896913583006,0.7818314824680297,0.6234898018587336
10.0,10.0,9.0,cresh23,82.2628,47.0,49.0,25.7178,-0.9925461516413221,-0.12186934340514717,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh21,78.6101,683.0,59.0,26.9882,-0.9949685182509117,-0.10018806161207644,0.7818314824680297,0.6234898018587336
9.0,10.0,9.0,cresh24,96.7113,23.0,67.0,24.5692,-0.996917333733128,-0.07845909572784468,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh16,75.5165,690.0,54.0,27.0164,-0.9993908270190958,-0.034899496702500754,0.7818314824680297,0.6234898018587336
9.0,10.0,9.0,cresh24,96.8317,24.0,65.0,24.3638,-0.999914327574007,-0.013089595571344698,0.7818314824680297,0.6234898018587336
9.0,11.0,9.0,cresh17,82.4745,47.0,56.0,25.8795,-1.0,-1.8369701987210297e-16,0.7818314824680297,0.6234898018587336
9.0,11.0,9.0,cresh17,83.0751,47.0,56.0,25.9244,-1.0,-1.8369701987210297e-16,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh18,83.1679,46.0,63.0,25.9515,-0.9999619230641713,0.008726535498374096,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh16,79.6283,47.0,53.0,25.5259,-0.9990482215818578,0.04361938736533577,0.7818314824680297,0.6234898018587336
9.0,11.0,9.0,cresh24,97.249,17.0,66.0,24.527,-0.9986295347545738,0.052335956242943946,0.7818314824680297,0.6234898018587336
10.0,10.0,9.0,cresh23,78.4888,669.0,56.0,27.3084,-0.9975640502598243,0.06975647374412522,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh21,75.7627,668.0,55.0,27.0466,-0.9965655024977614,0.08280820751220433,0.7818314824680297,0.6234898018587336
9.0,11.0,9.0,cresh17,78.4912,47.0,55.0,25.6594,-0.9945218953682734,0.104528463267653,0.7818314824680297,0.6234898018587336
9.0,11.0,9.0,cresh17,79.2726,46.0,55.0,25.6897,-0.9914448613738105,0.13052619222005124,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh18,81.1459,668.0,57.0,27.2803,-0.9883615104677607,0.15212338618991678,0.7818314824680297,0.6234898018587336
9.0,11.0,9.0,cresh24,97.6018,14.0,67.0,24.3186,-0.9816271834476639,0.1908089953765451,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh23,82.2247,671.0,59.0,27.2667,-0.9799247046208297,0.19936793441719694,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh21,83.5104,669.0,46.0,27.1332,-0.9743700647852352,0.2249510543438649,0.7818314824680297,0.6234898018587336
10.0,11.0,10.0,cresh24,96.0762,83.0,64.0,24.825,-0.9647873238288129,0.26303121445797495,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh18,84.63799999999998,669.0,45.0,27.105,-0.9563047559630354,0.29237170472273677,0.7818314824680297,0.6234898018587336
9.0,11.0,10.0,cresh24,94.7234,103.0,65.0,24.7661,-0.945518575599317,0.3255681544571563,0.7818314824680297,0.6234898018587336
9.0,10.0,10.0,cresh17,76.3943,46.0,51.0,25.673,-0.945518575599317,0.3255681544571563,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh21,84.054,673.0,47.0,27.0466,-0.9320078692827986,0.3624380382837015,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh23,83.9303,673.0,54.0,27.0018,-0.9238795325112866,0.38268343236509,0.7818314824680297,0.6234898018587336
9.0,10.0,9.0,cresh17,84.0932,671.0,52.0,27.0018,-0.9222009716704518,0.3867109616368206,0.7818314824680297,0.6234898018587336
10.0,11.0,10.0,cresh24,94.3815,103.0,64.0,25.2525,-0.9205048534524405,0.3907311284892735,0.7818314824680297,0.6234898018587336
9.0,11.0,11.0,cresh17,84.1574,670.0,52.0,26.9715,-0.9205048534524405,0.3907311284892735,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh18,83.2714,671.0,53.0,27.0018,-0.904455145454368,0.42656873990145827,0.7818314824680297,0.6234898018587336
9.0,10.0,10.0,cresh24,94.0494,99.0,62.0,25.3283,-0.892978943411137,0.45009844103743507,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh23,82.9205,671.0,49.0,26.8401,-0.891006524188368,0.45399049973954664,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh21,82.779,674.0,45.0,26.7796,-0.8681988144891426,0.4962165036752077,0.7818314824680297,0.6234898018587336
11.0,11.0,9.0,cresh30,61.3779,60.0,61.0,26.5424,-0.8594064115014526,0.5112930860770522,0.7818314824680297,0.6234898018587336
9.0,10.0,9.0,cresh24,95.1297,99.0,68.0,25.1936,-0.8594064115014526,0.5112930860770522,0.7818314824680297,0.6234898018587336
11.0,10.0,10.0,cresh18,71.2276,45.0,47.0,25.8493,-0.8594064115014526,0.5112930860770522,0.7818314824680297,0.6234898018587336
9.0,11.0,10.0,cresh24,96.4655,101.0,67.0,25.0609,-0.8241261886220159,0.5664062369248325,0.7818314824680297,0.6234898018587336
9.0,11.0,9.0,cresh24,95.7027,102.0,69.0,25.2209,-0.785316930880745,0.619093949309834,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh18,69.6957,44.0,50.0,25.8931,-0.7771459614569708,0.6293203910498375,0.7818314824680297,0.6234898018587336
9.0,11.0,10.0,cresh24,96.9339,101.0,68.0,25.2209,-0.740218127486832,0.6723668074346681,0.7818314824680297,0.6234898018587336
9.0,11.0,10.0,cresh24,98.6079,13.0,66.0,25.1346,-0.688354575693754,0.7253743710122875,0.7818314824680297,0.6234898018587336
9.0,11.0,10.0,cresh24,98.3744,12.0,63.0,25.0019,-0.5842496656374349,0.8115739819650121,0.7818314824680297,0.6234898018587336
9.0,11.0,10.0,cresh24,98.5885,12.0,65.0,24.8977,-0.4500984410374354,0.8929789434111368,0.7818314824680297,0.6234898018587336
9.0,11.0,10.0,cresh24,98.6822,12.0,61.0,24.8387,-0.38268343236508956,0.9238795325112868,0.7818314824680297,0.6234898018587336
10.0,10.0,10.0,cresh23,86.4851,48.0,44.0,25.6313,0.7101853756232853,-0.7040147244559685,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh23,88.8377,49.0,44.0,25.7178,0.6427876096865395,-0.7660444431189779,0.9749279121818236,-0.22252093395631434
10.0,11.0,10.0,cresh23,87.6233,50.0,44.0,25.7314,0.4771587602596086,-0.8788171126619653,0.9749279121818236,-0.22252093395631434
10.0,10.0,11.0,cresh25,52.779,171.0,42.0,24.2227,0.37864861735243294,-0.9255405040175664,0.9749279121818236,-0.22252093395631434
10.0,11.0,10.0,cresh23,81.4671,50.0,44.0,25.1306,0.3705574375098363,-0.9288095528719242,0.9749279121818236,-0.22252093395631434
11.0,11.0,11.0,cresh02,62.8305,186.0,48.0,26.1633,0.33791671800332695,-0.9411760152563706,0.9749279121818236,-0.22252093395631434
11.0,10.0,11.0,cresh02,62.7928,191.0,48.0,26.1633,0.33791671800332695,-0.9411760152563706,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh30,60.8973,44.0,55.0,26.4697,0.17794354547384184,-0.9840406976462909,0.9749279121818236,-0.22252093395631434
10.0,11.0,10.0,cresh23,87.2701,50.0,50.0,25.5562,0.14349262199117935,-0.9896513868196702,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh18,87.50200000000002,49.0,48.0,25.6594,0.14349262199117935,-0.9896513868196702,0.9749279121818236,-0.22252093395631434
9.0,11.0,10.0,cresh02,65.2545,334.0,49.0,24.4422,0.12619896913582998,-0.992004949679715,0.9749279121818236,-0.22252093395631434
10.0,11.0,11.0,cresh18,85.4515,49.0,45.0,25.2641,0.07410849019539918,-0.9972501850994857,0.9749279121818236,-0.22252093395631434
11.0,10.0,11.0,cresh02,61.9241,221.0,52.0,26.5929,0.06104853953485675,-0.998134798421867,0.9749279121818236,-0.22252093395631434
10.0,10.0,11.0,cresh18,88.0135,50.0,45.0,25.4811,-0.008726535498373713,-0.9999619230641713,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh23,88.0135,50.0,45.0,25.4811,-0.013089595571344391,-0.999914327574007,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh18,88.0135,50.0,45.0,25.4811,-0.013089595571344391,-0.999914327574007,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh26,87.3926,50.0,44.0,25.5729,-0.017452406437283637,-0.9998476951563913,0.9749279121818236,-0.22252093395631434
10.0,10.0,9.0,cresh25,52.599,72.0,45.0,24.3438,-0.026176948307873177,-0.9996573249755573,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh22,83.3891,48.0,51.0,24.9857,-0.08715574274765794,-0.9961946980917455,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh26,84.9484,49.0,44.0,25.0722,-0.08715574274765794,-0.9961946980917455,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh26,84.9484,49.0,44.0,25.0722,-0.09150161866340233,-0.9958049275746618,0.9749279121818236,-0.22252093395631434
10.0,11.0,9.0,cresh25,52.7048,75.0,44.0,24.2564,-0.10018806161207613,-0.9949685182509117,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh26,80.5274,49.0,45.0,24.8657,-0.16504760586067743,-0.9862856015372314,0.9749279121818236,-0.22252093395631434
10.0,10.0,9.0,cresh25,52.5552,74.0,45.0,24.3301,-0.16504760586067743,-0.9862856015372314,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh22,80.0315,49.0,53.0,25.1744,-0.21643961393810296,-0.9762960071199334,0.9749279121818236,-0.22252093395631434
10.0,10.0,9.0,cresh18,79.6616,49.0,44.0,25.1025,-0.22920039092241432,-0.9733792584604485,0.9749279121818236,-0.22252093395631434
10.0,10.0,9.0,cresh25,52.206,73.0,45.0,24.7324,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh26,81.67399999999998,48.0,46.0,25.3059,-0.26303121445797456,-0.964787323828813,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh22,83.8815,49.0,45.0,25.6897,-0.2798290140309921,-0.9600498543859287,0.9749279121818236,-0.22252093395631434
10.0,11.0,10.0,cresh23,80.5096,49.0,45.0,25.5729,-0.29654157497557077,-0.9550199444571866,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh18,80.5096,49.0,45.0,25.5729,-0.29654157497557077,-0.9550199444571866,0.9749279121818236,-0.22252093395631434
11.0,10.0,10.0,cresh02,61.12600000000001,282.0,48.0,26.6698,-0.3007057995042731,-0.9537169507482269,0.9749279121818236,-0.22252093395631434
10.0,10.0,11.0,cresh02,61.2051,281.0,51.0,26.6835,-0.30486429902801093,-0.9523957996432784,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh30,60.716,45.0,54.0,26.4244,-0.33791671800332673,-0.9411760152563707,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh26,79.8887,49.0,47.0,25.4227,-0.3461170570774931,-0.938191335922484,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh23,80.0897,49.0,46.0,25.6459,-0.3786486173524331,-0.9255405040175664,0.9749279121818236,-0.22252093395631434
10.0,10.0,9.0,cresh19,80.2004,48.0,47.0,25.5562,-0.3786486173524331,-0.9255405040175664,0.9749279121818236,-0.22252093395631434
10.0,11.0,10.0,cresh26,82.4954,51.0,63.0,29.2368,-0.38268343236508967,-0.9238795325112867,0.9749279121818236,-0.22252093395631434
10.0,10.0,11.0,cresh25,51.6415,72.0,44.0,24.9514,-0.38671096163682067,-0.9222009716704518,0.9749279121818236,-0.22252093395631434
10.0,10.0,11.0,cresh02,61.1224,263.0,48.0,26.7877,-0.39073112848927355,-0.9205048534524404,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh26,77.3696,48.0,46.0,25.3361,-0.46174861323503374,-0.8870108331782218,0.9749279121818236,-0.22252093395631434
10.0,11.0,10.0,cresh23,77.3696,48.0,46.0,25.3361,-0.46174861323503374,-0.8870108331782218,0.9749279121818236,-0.22252093395631434
10.0,11.0,9.0,cresh26,79.9515,51.0,65.0,29.1631,-0.47331966718484325,-0.8808907382053857,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh18,79.2643,48.0,47.0,25.5124,-0.49242356010346694,-0.8703556959398997,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh22,78.6684,48.0,47.0,25.5729,-0.5187732581605216,-0.8549118706729465,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh16,52.0478,74.0,47.0,24.8187,-0.5372996083468239,-0.8433914458128856,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh18,78.1915,48.0,48.0,25.4227,-0.5771451900372335,-0.816641555161679,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh21,77.7157,48.0,56.0,25.4091,-0.5842496656374345,-0.8115739819650122,0.9749279121818236,-0.22252093395631434
10.0,10.0,11.0,cresh25,77.3851,145.0,63.0,28.3222,-0.6122172800344491,-0.7906895737438435,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh19,80.3205,48.0,56.0,25.7763,-0.6156614753256582,-0.788010753606722,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh18,77.2364,47.0,49.0,25.4227,-0.6327053285625159,-0.7743926440821857,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh25,76.1315,160.0,63.0,28.6894,-0.6658816660008342,-0.7460573750616997,0.9749279121818236,-0.22252093395631434
10.0,10.0,11.0,cresh02,60.8864,421.0,53.0,26.993,-0.6755902076156601,-0.7372773368101241,0.9749279121818236,-0.22252093395631434
11.0,10.0,11.0,cresh20,75.6688,48.0,53.0,25.3225,-0.7009092642998509,-0.7132504491541816,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh16,75.5451,49.0,52.0,25.3225,-0.7040147244559685,-0.7101853756232853,0.9749279121818236,-0.22252093395631434
11.0,10.0,9.0,cresh20,76.1588,48.0,54.0,25.3361,-0.7071067811865475,-0.7071067811865477,0.9749279121818236,-0.22252093395631434
10.0,10.0,11.0,cresh21,77.05199999999998,48.0,57.0,25.4227,-0.7101853756232854,-0.7040147244559684,0.9749279121818236,-0.22252093395631434
11.0,10.0,9.0,cresh20,77.05199999999998,48.0,57.0,25.4227,-0.7101853756232854,-0.7040147244559684,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh25,76.3491,140.0,64.0,28.5287,-0.7132504491541813,-0.7009092642998511,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh22,80.1837,48.0,56.0,25.7763,-0.7223639620597555,-0.6915130557822695,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh18,76.0446,48.0,50.0,25.5875,-0.740218127486832,-0.6723668074346681,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh16,75.6688,47.0,52.0,25.5875,-0.7431448254773942,-0.6691306063588581,0.9749279121818236,-0.22252093395631434
11.0,10.0,11.0,cresh02,60.71,270.0,50.0,27.0962,-0.7489557207890021,-0.6626200482157375,0.9749279121818236,-0.22252093395631434
9.0,10.0,10.0,cresh25,76.1648,104.0,65.0,28.439,-0.760405965600031,-0.6494480483301834,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh16,73.3007,46.0,48.0,25.4227,-0.7632324697825288,-0.6461239796429639,0.9749279121818236,-0.22252093395631434
10.0,11.0,10.0,cresh18,72.8725,46.0,46.0,25.4091,-0.7853169308807446,-0.6190939493098343,0.9749279121818236,-0.22252093395631434
11.0,10.0,9.0,cresh20,72.4907,46.0,49.0,25.4091,-0.7933533402912349,-0.6087614290087209,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh16,71.8865,46.0,51.0,25.381,-0.8012538126910604,-0.5983246005706593,0.9749279121818236,-0.22252093395631434
9.0,10.0,10.0,cresh25,74.6959,95.0,65.0,28.147,-0.8012538126910604,-0.5983246005706593,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh21,75.4559,46.0,50.0,25.5729,-0.8141155183563193,-0.5807029557109397,0.9749279121818236,-0.22252093395631434
9.0,11.0,10.0,cresh25,72.8119,89.0,65.0,28.1324,-0.8410390129643923,-0.540974471367994,0.9749279121818236,-0.22252093395631434
10.0,11.0,9.0,cresh23,73.8669,46.0,58.0,25.4227,-0.8433914458128855,-0.5372996083468242,0.9749279121818236,-0.22252093395631434
10.0,10.0,10.0,cresh21,78.7636,46.0,59.0,25.7491,-0.8549118706729466,-0.5187732581605214,0.9749279121818236,-0.22252093395631434
